Raw.Score,Raw.Score.par.,Raw.Score.par.err.,Prob.mod_sev,Prob.sev,wt,country,wave,hhid
NA,NA,NA,NA,NA,29942.764,3,12,11048
NA,NA,NA,NA,NA,29942.764,3,13,11048
NA,NA,NA,NA,NA,29942.764,3,14,11048
NA,NA,NA,NA,NA,29942.764,3,15,11048
NA,NA,NA,NA,NA,29942.764,3,16,11048
7,1.833086591,0.83438748,0.994924051,0.479712924,32406.117,3,0,11049
NA,NA,NA,NA,NA,41781.367,3,5,11049
NA,NA,NA,NA,NA,41781.367,3,7,11049
8,2.802268842,0.986077689,0.99920582,0.826344533,41781.367,3,8,11049
NA,NA,NA,NA,NA,41781.367,3,9,11049
NA,NA,NA,NA,NA,41781.367,3,10,11049
7,1.833086591,0.83438748,0.994924051,0.479712924,41781.367,3,11,11049
NA,NA,NA,NA,NA,41781.367,3,12,11049
NA,NA,NA,NA,NA,41781.367,3,13,11049
NA,NA,NA,NA,NA,41781.367,3,14,11049
NA,NA,NA,NA,NA,41781.367,3,15,11049
1,-1.747231604,0.756912002,0.02895151,0.00000085,4030.6169,3,0,11052
NA,NA,NA,NA,NA,4588.1406,3,5,11052
2,-1.067980817,0.596132647,0.102313721,0.000000395,4588.1406,3,6,11052
NA,NA,NA,NA,NA,4588.1406,3,7,11052
5,0.402958933,0.591196231,0.886669419,0.00637204,4588.1406,3,8,11052
NA,NA,NA,NA,NA,4588.1406,3,9,11052
NA,NA,NA,NA,NA,4588.1406,3,10,11052
4,-0.075879615,0.560002271,0.663226332,0.000246386,4588.1406,3,11,11052
NA,NA,NA,NA,NA,4588.1406,3,12,11052
NA,NA,NA,NA,NA,4588.1406,3,13,11052
NA,NA,NA,NA,NA,4588.1406,3,14,11052
NA,NA,NA,NA,NA,4588.1406,3,15,11052
0,-2.239673802,0.986077689,0,0,8474.543,3,0,11053
NA,NA,NA,NA,NA,10105.188,3,5,11053
4,-0.075879615,0.560002271,0.663226332,0.000246386,10105.188,3,6,11053
NA,NA,NA,NA,NA,10105.188,3,7,11053
6,1.01091217,0.665694606,0.976536878,0.097001395,10105.188,3,8,11053
NA,NA,NA,NA,NA,10105.188,3,9,11053
NA,NA,NA,NA,NA,10105.188,3,10,11053
7,1.833086591,0.83438748,0.994924051,0.479712924,10105.188,3,11,11053
NA,NA,NA,NA,NA,10105.188,3,12,11053
NA,NA,NA,NA,NA,10105.188,3,13,11053
NA,NA,NA,NA,NA,10105.188,3,14,11053
NA,NA,NA,NA,NA,10105.188,3,15,11053
NA,NA,NA,NA,NA,10105.188,3,16,11053
6,1.01091217,0.665694606,0.976536878,0.097001395,17927.602,3,0,11055
NA,NA,NA,NA,NA,16996.979,3,5,11055
NA,NA,NA,NA,NA,16996.979,3,7,11055
6,1.01091217,0.665694606,0.976536878,0.097001395,16996.979,3,8,11055
NA,NA,NA,NA,NA,16996.979,3,9,11055
NA,NA,NA,NA,NA,16996.979,3,10,11055
4,-0.075879615,0.560002271,0.663226332,0.000246386,16996.979,3,11,11055
NA,NA,NA,NA,NA,16996.979,3,12,11055
NA,NA,NA,NA,NA,16996.979,3,13,11055
NA,NA,NA,NA,NA,16996.979,3,14,11055
NA,NA,NA,NA,NA,16996.979,3,15,11055
7,1.833086591,0.83438748,0.994924051,0.479712924,28687.869,3,0,11057
NA,NA,NA,NA,NA,34221.668,3,5,11057
2,-1.067980817,0.596132647,0.102313721,0.000000395,34221.668,3,6,11057
NA,NA,NA,NA,NA,34221.668,3,7,11057
5,0.402958933,0.591196231,0.886669419,0.00637204,34221.668,3,8,11057
NA,NA,NA,NA,NA,34221.668,3,9,11057
NA,NA,NA,NA,NA,34221.668,3,10,11057
7,1.833086591,0.83438748,0.994924051,0.479712924,34221.668,3,11,11057
NA,NA,NA,NA,NA,34221.668,3,12,11057
NA,NA,NA,NA,NA,34221.668,3,13,11057
NA,NA,NA,NA,NA,34221.668,3,14,11057
NA,NA,NA,NA,NA,34221.668,3,15,11057
NA,NA,NA,NA,NA,34221.668,3,16,11057
7,1.833086591,0.83438748,0.994924051,0.479712924,6589.1528,3,0,11058
NA,NA,NA,NA,NA,7114.3149,3,5,11058
NA,NA,NA,NA,NA,7114.3149,3,7,11058
6,1.01091217,0.665694606,0.976536878,0.097001395,7114.3149,3,8,11058
NA,NA,NA,NA,NA,7114.3149,3,9,11058
NA,NA,NA,NA,NA,7114.3149,3,10,11058
2,-1.067980817,0.596132647,0.102313721,0.000000395,7114.3149,3,11,11058
NA,NA,NA,NA,NA,7114.3149,3,12,11058
NA,NA,NA,NA,NA,7114.3149,3,13,11058
NA,NA,NA,NA,NA,7114.3149,3,15,11058
0,-2.239673802,0.986077689,0,0,41014.129,3,0,11059
NA,NA,NA,NA,NA,35702.207,3,5,11059
6,1.01091217,0.665694606,0.976536878,0.097001395,35702.207,3,6,11059
NA,NA,NA,NA,NA,35702.207,3,7,11059
8,2.802268842,0.986077689,0.99920582,0.826344533,35702.207,3,8,11059
NA,NA,NA,NA,NA,35702.207,3,9,11059
NA,NA,NA,NA,NA,35702.207,3,10,11059
2,-1.067980817,0.596132647,0.102313721,0.000000395,35702.207,3,11,11059
NA,NA,NA,NA,NA,35702.207,3,12,11059
NA,NA,NA,NA,NA,35702.207,3,13,11059
0,-2.239673802,0.986077689,0,0,19641.506,3,0,11060
NA,NA,NA,NA,NA,22200.936,3,5,11060
7,1.833086591,0.83438748,0.994924051,0.479712924,22200.936,3,6,11060
NA,NA,NA,NA,NA,22200.936,3,7,11060
8,2.802268842,0.986077689,0.99920582,0.826344533,22200.936,3,8,11060
NA,NA,NA,NA,NA,22200.936,3,9,11060
NA,NA,NA,NA,NA,22200.936,3,10,11060
7,1.833086591,0.83438748,0.994924051,0.479712924,22200.936,3,11,11060
NA,NA,NA,NA,NA,22200.936,3,12,11060
NA,NA,NA,NA,NA,22200.936,3,13,11060
NA,NA,NA,NA,NA,22200.936,3,14,11060
NA,NA,NA,NA,NA,22200.936,3,15,11060
0,-2.239673802,0.986077689,0,0,21323.516,3,0,11061
NA,NA,NA,NA,NA,21370.063,3,5,11061
7,1.833086591,0.83438748,0.994924051,0.479712924,21370.063,3,6,11061
NA,NA,NA,NA,NA,21370.063,3,7,11061
8,2.802268842,0.986077689,0.99920582,0.826344533,21370.063,3,8,11061
NA,NA,NA,NA,NA,21370.063,3,9,11061
NA,NA,NA,NA,NA,21370.063,3,10,11061
1,-1.747231604,0.756912002,0.02895151,0.00000085,21370.063,3,11,11061
NA,NA,NA,NA,NA,21370.063,3,12,11061
NA,NA,NA,NA,NA,21370.063,3,13,11061
1,-1.747231604,0.756912002,0.02895151,0.00000085,7326.001,3,0,11069
NA,NA,NA,NA,NA,7798.627,3,5,11069
8,2.802268842,0.986077689,0.99920582,0.826344533,7798.627,3,6,11069
NA,NA,NA,NA,NA,7798.627,3,7,11069
8,2.802268842,0.986077689,0.99920582,0.826344533,7798.627,3,8,11069
NA,NA,NA,NA,NA,7798.627,3,9,11069
NA,NA,NA,NA,NA,7798.627,3,10,11069
8,2.802268842,0.986077689,0.99920582,0.826344533,7798.627,3,11,11069
NA,NA,NA,NA,NA,7798.627,3,12,11069
NA,NA,NA,NA,NA,7798.627,3,13,11069
NA,NA,NA,NA,NA,7798.627,3,14,11069
NA,NA,NA,NA,NA,7798.627,3,15,11069
NA,NA,NA,NA,NA,7798.627,3,16,11069
0,-2.239673802,0.986077689,0,0,4002.5115,3,0,11075
NA,NA,NA,NA,NA,4093.6328,3,5,11075
8,2.802268842,0.986077689,0.99920582,0.826344533,4093.6328,3,6,11075
NA,NA,NA,NA,NA,4093.6328,3,7,11075
8,2.802268842,0.986077689,0.99920582,0.826344533,4093.6328,3,8,11075
NA,NA,NA,NA,NA,4093.6328,3,10,11075
8,2.802268842,0.986077689,0.99920582,0.826344533,4093.6328,3,11,11075
NA,NA,NA,NA,NA,4093.6328,3,12,11075
NA,NA,NA,NA,NA,4093.6328,3,13,11075
8,2.802268842,0.986077689,0.99920582,0.826344533,19453.717,3,0,11082
NA,NA,NA,NA,NA,22221.855,3,5,11082
7,1.833086591,0.83438748,0.994924051,0.479712924,22221.855,3,6,11082
NA,NA,NA,NA,NA,22221.855,3,7,11082
8,2.802268842,0.986077689,0.99920582,0.826344533,22221.855,3,8,11082
NA,NA,NA,NA,NA,22221.855,3,9,11082
NA,NA,NA,NA,NA,22221.855,3,10,11082
7,1.833086591,0.83438748,0.994924051,0.479712924,22221.855,3,11,11082
NA,NA,NA,NA,NA,22221.855,3,12,11082
NA,NA,NA,NA,NA,22221.855,3,13,11082
NA,NA,NA,NA,NA,22221.855,3,14,11082
NA,NA,NA,NA,NA,22221.855,3,15,11082
NA,NA,NA,NA,NA,22221.855,3,16,11082
1,-1.747231604,0.756912002,0.02895151,0.00000085,20630.842,3,0,11085
NA,NA,NA,NA,NA,20353.846,3,5,11085
2,-1.067980817,0.596132647,0.102313721,0.000000395,20353.846,3,6,11085
NA,NA,NA,NA,NA,20353.846,3,7,11085
1,-1.747231604,0.756912002,0.02895151,0.00000085,20353.846,3,8,11085
NA,NA,NA,NA,NA,20353.846,3,9,11085
NA,NA,NA,NA,NA,20353.846,3,10,11085
0,-2.239673802,0.986077689,0,0,20353.846,3,11,11085
NA,NA,NA,NA,NA,20353.846,3,12,11085
NA,NA,NA,NA,NA,20353.846,3,13,11085
NA,NA,NA,NA,NA,20353.846,3,14,11085
NA,NA,NA,NA,NA,20353.846,3,15,11085
0,-2.239673802,0.986077689,0,0,29355.789,3,0,11087
NA,NA,NA,NA,NA,38490.078,3,5,11087
2,-1.067980817,0.596132647,0.102313721,0.000000395,38490.078,3,6,11087
NA,NA,NA,NA,NA,38490.078,3,7,11087
8,2.802268842,0.986077689,0.99920582,0.826344533,38490.078,3,8,11087
NA,NA,NA,NA,NA,38490.078,3,9,11087
NA,NA,NA,NA,NA,38490.078,3,10,11087
7,1.833086591,0.83438748,0.994924051,0.479712924,38490.078,3,11,11087
NA,NA,NA,NA,NA,38490.078,3,12,11087
NA,NA,NA,NA,NA,38490.078,3,13,11087
NA,NA,NA,NA,NA,38490.078,3,14,11087
NA,NA,NA,NA,NA,38490.078,3,15,11087
NA,NA,NA,NA,NA,38490.078,3,16,11087
0,-2.239673802,0.986077689,0,0,4227.4209,3,0,11089
NA,NA,NA,NA,NA,4040.0481,3,5,11089
8,2.802268842,0.986077689,0.99920582,0.826344533,4040.0481,3,6,11089
NA,NA,NA,NA,NA,4040.0481,3,7,11089
8,2.802268842,0.986077689,0.99920582,0.826344533,4040.0481,3,8,11089
NA,NA,NA,NA,NA,4040.0481,3,9,11089
NA,NA,NA,NA,NA,4040.0481,3,10,11089
7,1.833086591,0.83438748,0.994924051,0.479712924,4040.0481,3,11,11089
NA,NA,NA,NA,NA,4040.0481,3,12,11089
NA,NA,NA,NA,NA,4040.0481,3,13,11089
NA,NA,NA,NA,NA,4040.0481,3,14,11089
NA,NA,NA,NA,NA,4040.0481,3,15,11089
NA,NA,NA,NA,NA,4040.0481,3,16,11089
0,-2.239673802,0.986077689,0,0,3602.0002,3,0,11091
NA,NA,NA,NA,NA,4100.2642,3,5,11091
8,2.802268842,0.986077689,0.99920582,0.826344533,4100.2642,3,6,11091
NA,NA,NA,NA,NA,4100.2642,3,7,11091
5,0.402958933,0.591196231,0.886669419,0.00637204,4100.2642,3,8,11091
NA,NA,NA,NA,NA,4100.2642,3,9,11091
NA,NA,NA,NA,NA,4100.2642,3,10,11091
0,-2.239673802,0.986077689,0,0,4100.2642,3,11,11091
NA,NA,NA,NA,NA,4100.2642,3,12,11091
NA,NA,NA,NA,NA,4100.2642,3,13,11091
NA,NA,NA,NA,NA,4100.2642,3,14,11091
NA,NA,NA,NA,NA,4100.2642,3,15,11091
NA,NA,NA,NA,NA,4100.2642,3,16,11091
0,-2.239673802,0.986077689,0,0,8622.2744,3,0,11092
NA,NA,NA,NA,NA,10936.986,3,5,11092
1,-1.747231604,0.756912002,0.02895151,0.00000085,10936.986,3,6,11092
NA,NA,NA,NA,NA,10936.986,3,7,11092
5,0.402958933,0.591196231,0.886669419,0.00637204,10936.986,3,8,11092
NA,NA,NA,NA,NA,10936.986,3,9,11092
NA,NA,NA,NA,NA,10936.986,3,10,11092
5,0.402958933,0.591196231,0.886669419,0.00637204,10936.986,3,11,11092
NA,NA,NA,NA,NA,10936.986,3,12,11092
NA,NA,NA,NA,NA,10936.986,3,13,11092
NA,NA,NA,NA,NA,10936.986,3,14,11092
NA,NA,NA,NA,NA,10936.986,3,15,11092
0,-2.239673802,0.986077689,0,0,2811.9087,3,0,11093
NA,NA,NA,NA,NA,4079.9924,3,5,11093
5,0.402958933,0.591196231,0.886669419,0.00637204,4079.9924,3,6,11093
NA,NA,NA,NA,NA,4079.9924,3,7,11093
8,2.802268842,0.986077689,0.99920582,0.826344533,4079.9924,3,8,11093
NA,NA,NA,NA,NA,4079.9924,3,9,11093
NA,NA,NA,NA,NA,4079.9924,3,10,11093
1,-1.747231604,0.756912002,0.02895151,0.00000085,4079.9924,3,11,11093
NA,NA,NA,NA,NA,4079.9924,3,12,11093
NA,NA,NA,NA,NA,4079.9924,3,13,11093
NA,NA,NA,NA,NA,4079.9924,3,14,11093
NA,NA,NA,NA,NA,4079.9924,3,15,11093
NA,NA,NA,NA,NA,4079.9924,3,16,11093
0,-2.239673802,0.986077689,0,0,6081.2773,3,0,11094
NA,NA,NA,NA,NA,7149.9561,3,5,11094
8,2.802268842,0.986077689,0.99920582,0.826344533,7149.9561,3,6,11094
NA,NA,NA,NA,NA,7149.9561,3,7,11094
8,2.802268842,0.986077689,0.99920582,0.826344533,7149.9561,3,8,11094
NA,NA,NA,NA,NA,7149.9561,3,9,11094
NA,NA,NA,NA,NA,7149.9561,3,10,11094
4,-0.075879615,0.560002271,0.663226332,0.000246386,7149.9561,3,11,11094
NA,NA,NA,NA,NA,7149.9561,3,12,11094
NA,NA,NA,NA,NA,7149.9561,3,13,11094
NA,NA,NA,NA,NA,7149.9561,3,14,11094
NA,NA,NA,NA,NA,7149.9561,3,15,11094
0,-2.239673802,0.986077689,0,0,4373.4116,3,0,11096
NA,NA,NA,NA,NA,4892.623,3,5,11096
0,-2.239673802,0.986077689,0,0,4892.623,3,6,11096
NA,NA,NA,NA,NA,4892.623,3,7,11096
8,2.802268842,0.986077689,0.99920582,0.826344533,4892.623,3,8,11096
NA,NA,NA,NA,NA,4892.623,3,9,11096
NA,NA,NA,NA,NA,4892.623,3,10,11096
2,-1.067980817,0.596132647,0.102313721,0.000000395,4892.623,3,11,11096
NA,NA,NA,NA,NA,4892.623,3,13,11096
NA,NA,NA,NA,NA,4892.623,3,15,11096
NA,NA,NA,NA,NA,4892.623,3,16,11096
0,-2.239673802,0.986077689,0,0,2926.5564,3,0,11098
NA,NA,NA,NA,NA,2914.5574,3,5,11098
7,1.833086591,0.83438748,0.994924051,0.479712924,2914.5574,3,6,11098
NA,NA,NA,NA,NA,2914.5574,3,7,11098
8,2.802268842,0.986077689,0.99920582,0.826344533,2914.5574,3,8,11098
NA,NA,NA,NA,NA,2914.5574,3,9,11098
NA,NA,NA,NA,NA,2914.5574,3,10,11098
0,-2.239673802,0.986077689,0,0,2914.5574,3,11,11098
NA,NA,NA,NA,NA,2914.5574,3,12,11098
NA,NA,NA,NA,NA,2914.5574,3,13,11098
NA,NA,NA,NA,NA,2914.5574,3,14,11098
NA,NA,NA,NA,NA,2914.5574,3,15,11098
1,-1.747231604,0.756912002,0.02895151,0.00000085,15756.157,3,0,11105
NA,NA,NA,NA,NA,25808.416,3,5,11105
3,-0.568211215,0.556479815,0.322480453,0.00000563,25808.416,3,6,11105
NA,NA,NA,NA,NA,25808.416,3,7,11105
0,-2.239673802,0.986077689,0,0,25808.416,3,8,11105
NA,NA,NA,NA,NA,25808.416,3,9,11105
NA,NA,NA,NA,NA,25808.416,3,10,11105
0,-2.239673802,0.986077689,0,0,25808.416,3,11,11105
NA,NA,NA,NA,NA,25808.416,3,12,11105
NA,NA,NA,NA,NA,25808.416,3,13,11105
NA,NA,NA,NA,NA,25808.416,3,14,11105
NA,NA,NA,NA,NA,25808.416,3,15,11105
0,-2.239673802,0.986077689,0,0,22806.26,3,0,11112
NA,NA,NA,NA,NA,25518.488,3,5,11112
6,1.01091217,0.665694606,0.976536878,0.097001395,25518.488,3,6,11112
NA,NA,NA,NA,NA,25518.488,3,7,11112
8,2.802268842,0.986077689,0.99920582,0.826344533,25518.488,3,8,11112
NA,NA,NA,NA,NA,25518.488,3,9,11112
NA,NA,NA,NA,NA,25518.488,3,10,11112
3,-0.568211215,0.556479815,0.322480453,0.00000563,25518.488,3,11,11112
NA,NA,NA,NA,NA,25518.488,3,12,11112
NA,NA,NA,NA,NA,25518.488,3,13,11112
NA,NA,NA,NA,NA,25518.488,3,14,11112
NA,NA,NA,NA,NA,25518.488,3,15,11112
0,-2.239673802,0.986077689,0,0,16710.34,3,0,11114
NA,NA,NA,NA,NA,17392.078,3,5,11114
7,1.833086591,0.83438748,0.994924051,0.479712924,17392.078,3,6,11114
NA,NA,NA,NA,NA,17392.078,3,7,11114
7,1.833086591,0.83438748,0.994924051,0.479712924,17392.078,3,8,11114
NA,NA,NA,NA,NA,17392.078,3,9,11114
NA,NA,NA,NA,NA,17392.078,3,10,11114
5,0.402958933,0.591196231,0.886669419,0.00637204,17392.078,3,11,11114
NA,NA,NA,NA,NA,17392.078,3,12,11114
NA,NA,NA,NA,NA,17392.078,3,13,11114
NA,NA,NA,NA,NA,17392.078,3,14,11114
NA,NA,NA,NA,NA,17392.078,3,15,11114
1,-1.747231604,0.756912002,0.02895151,0.00000085,21923.484,3,0,11116
NA,NA,NA,NA,NA,22546.211,3,5,11116
0,-2.239673802,0.986077689,0,0,22546.211,3,6,11116
NA,NA,NA,NA,NA,22546.211,3,7,11116
0,-2.239673802,0.986077689,0,0,22546.211,3,8,11116
NA,NA,NA,NA,NA,22546.211,3,9,11116
NA,NA,NA,NA,NA,22546.211,3,10,11116
0,-2.239673802,0.986077689,0,0,22546.211,3,11,11116
NA,NA,NA,NA,NA,22546.211,3,12,11116
NA,NA,NA,NA,NA,22546.211,3,13,11116
NA,NA,NA,NA,NA,22546.211,3,14,11116
NA,NA,NA,NA,NA,22546.211,3,15,11116
0,-2.239673802,0.986077689,0,0,34923.758,3,0,11117
NA,NA,NA,NA,NA,42714.578,3,5,11117
6,1.01091217,0.665694606,0.976536878,0.097001395,42714.578,3,6,11117
NA,NA,NA,NA,NA,42714.578,3,7,11117
7,1.833086591,0.83438748,0.994924051,0.479712924,42714.578,3,8,11117
NA,NA,NA,NA,NA,42714.578,3,9,11117
NA,NA,NA,NA,NA,42714.578,3,10,11117
7,1.833086591,0.83438748,0.994924051,0.479712924,42714.578,3,11,11117
NA,NA,NA,NA,NA,42714.578,3,12,11117
NA,NA,NA,NA,NA,42714.578,3,13,11117
NA,NA,NA,NA,NA,42714.578,3,14,11117
NA,NA,NA,NA,NA,42714.578,3,15,11117
0,-2.239673802,0.986077689,0,0,20307.191,3,0,11120
NA,NA,NA,NA,NA,25758.803,3,5,11120
8,2.802268842,0.986077689,0.99920582,0.826344533,25758.803,3,6,11120
NA,NA,NA,NA,NA,25758.803,3,7,11120
8,2.802268842,0.986077689,0.99920582,0.826344533,25758.803,3,8,11120
NA,NA,NA,NA,NA,25758.803,3,9,11120
NA,NA,NA,NA,NA,25758.803,3,10,11120
7,1.833086591,0.83438748,0.994924051,0.479712924,25758.803,3,11,11120
NA,NA,NA,NA,NA,25758.803,3,12,11120
NA,NA,NA,NA,NA,25758.803,3,13,11120
NA,NA,NA,NA,NA,25758.803,3,14,11120
NA,NA,NA,NA,NA,25758.803,3,15,11120
0,-2.239673802,0.986077689,0,0,32171.301,3,0,11121
NA,NA,NA,NA,NA,27777.666,3,5,11121
8,2.802268842,0.986077689,0.99920582,0.826344533,27777.666,3,6,11121
NA,NA,NA,NA,NA,27777.666,3,7,11121
0,-2.239673802,0.986077689,0,0,15397.301,3,0,11126
NA,NA,NA,NA,NA,15970.197,3,5,11126
8,2.802268842,0.986077689,0.99920582,0.826344533,15970.197,3,6,11126
0,-2.239673802,0.986077689,0,0,38701.047,3,0,11128
NA,NA,NA,NA,NA,38876.02,3,5,11128
5,0.402958933,0.591196231,0.886669419,0.00637204,38876.02,3,6,11128
NA,NA,NA,NA,NA,38876.02,3,7,11128
8,2.802268842,0.986077689,0.99920582,0.826344533,38876.02,3,8,11128
NA,NA,NA,NA,NA,38876.02,3,9,11128
0,-2.239673802,0.986077689,0,0,21003.922,3,0,11140
NA,NA,NA,NA,NA,23851.969,3,5,11140
8,2.802268842,0.986077689,0.99920582,0.826344533,23851.969,3,6,11140
NA,NA,NA,NA,NA,23851.969,3,7,11140
7,1.833086591,0.83438748,0.994924051,0.479712924,23851.969,3,8,11140
NA,NA,NA,NA,NA,23851.969,3,9,11140
NA,NA,NA,NA,NA,23851.969,3,10,11140
5,0.402958933,0.591196231,0.886669419,0.00637204,23851.969,3,11,11140
NA,NA,NA,NA,NA,23851.969,3,12,11140
NA,NA,NA,NA,NA,23851.969,3,13,11140
NA,NA,NA,NA,NA,23851.969,3,14,11140
NA,NA,NA,NA,NA,23851.969,3,15,11140
5,0.402958933,0.591196231,0.886669419,0.00637204,53552.246,3,0,11145
NA,NA,NA,NA,NA,88083.57,3,5,11145
8,2.802268842,0.986077689,0.99920582,0.826344533,88083.57,3,6,11145
NA,NA,NA,NA,NA,88083.57,3,7,11145
8,2.802268842,0.986077689,0.99920582,0.826344533,88083.57,3,8,11145
NA,NA,NA,NA,NA,88083.57,3,9,11145
NA,NA,NA,NA,NA,88083.57,3,10,11145
5,0.402958933,0.591196231,0.886669419,0.00637204,88083.57,3,11,11145
NA,NA,NA,NA,NA,88083.57,3,12,11145
NA,NA,NA,NA,NA,88083.57,3,13,11145
NA,NA,NA,NA,NA,88083.57,3,14,11145
NA,NA,NA,NA,NA,88083.57,3,15,11145
0,-2.239673802,0.986077689,0,0,20855.549,3,0,11147
NA,NA,NA,NA,NA,21737.059,3,5,11147
7,1.833086591,0.83438748,0.994924051,0.479712924,21737.059,3,6,11147
NA,NA,NA,NA,NA,21737.059,3,7,11147
8,2.802268842,0.986077689,0.99920582,0.826344533,21737.059,3,8,11147
NA,NA,NA,NA,NA,21737.059,3,9,11147
NA,NA,NA,NA,NA,21737.059,3,10,11147
6,1.01091217,0.665694606,0.976536878,0.097001395,21737.059,3,11,11147
NA,NA,NA,NA,NA,21737.059,3,12,11147
NA,NA,NA,NA,NA,21737.059,3,13,11147
NA,NA,NA,NA,NA,21737.059,3,14,11147
NA,NA,NA,NA,NA,21737.059,3,15,11147
0,-2.239673802,0.986077689,0,0,4979.8623,3,0,11149
NA,NA,NA,NA,NA,5228.0625,3,5,11149
0,-2.239673802,0.986077689,0,0,5228.0625,3,6,11149
NA,NA,NA,NA,NA,5228.0625,3,7,11149
2,-1.067980817,0.596132647,0.102313721,0.000000395,5228.0625,3,8,11149
NA,NA,NA,NA,NA,5228.0625,3,9,11149
NA,NA,NA,NA,NA,5228.0625,3,10,11149
0,-2.239673802,0.986077689,0,0,5228.0625,3,11,11149
NA,NA,NA,NA,NA,5228.0625,3,12,11149
NA,NA,NA,NA,NA,5228.0625,3,13,11149
NA,NA,NA,NA,NA,5228.0625,3,14,11149
NA,NA,NA,NA,NA,5228.0625,3,15,11149
5,0.402958933,0.591196231,0.886669419,0.00637204,4901.7988,3,0,11150
NA,NA,NA,NA,NA,7234.896,3,5,11150
1,-1.747231604,0.756912002,0.02895151,0.00000085,7234.896,3,6,11150
NA,NA,NA,NA,NA,7234.896,3,7,11150
2,-1.067980817,0.596132647,0.102313721,0.000000395,7234.896,3,8,11150
NA,NA,NA,NA,NA,7234.896,3,9,11150
NA,NA,NA,NA,NA,7234.896,3,10,11150
4,-0.075879615,0.560002271,0.663226332,0.000246386,7234.896,3,11,11150
NA,NA,NA,NA,NA,7234.896,3,12,11150
NA,NA,NA,NA,NA,7234.896,3,13,11150
NA,NA,NA,NA,NA,7234.896,3,14,11150
NA,NA,NA,NA,NA,7234.896,3,15,11150
NA,NA,NA,NA,NA,7234.896,3,16,11150
0,-2.239673802,0.986077689,0,0,10829.709,3,0,11151
NA,NA,NA,NA,NA,14556.962,3,5,11151
1,-1.747231604,0.756912002,0.02895151,0.00000085,14556.962,3,6,11151
NA,NA,NA,NA,NA,14556.962,3,7,11151
0,-2.239673802,0.986077689,0,0,14556.962,3,8,11151
NA,NA,NA,NA,NA,14556.962,3,9,11151
NA,NA,NA,NA,NA,14556.962,3,10,11151
0,-2.239673802,0.986077689,0,0,14556.962,3,11,11151
NA,NA,NA,NA,NA,14556.962,3,12,11151
NA,NA,NA,NA,NA,14556.962,3,13,11151
NA,NA,NA,NA,NA,14556.962,3,14,11151
NA,NA,NA,NA,NA,14556.962,3,15,11151
0,-2.239673802,0.986077689,0,0,6820.1084,3,0,11152
NA,NA,NA,NA,NA,7024.6489,3,5,11152
0,-2.239673802,0.986077689,0,0,7024.6489,3,6,11152
NA,NA,NA,NA,NA,7024.6489,3,7,11152
1,-1.747231604,0.756912002,0.02895151,0.00000085,7024.6489,3,8,11152
NA,NA,NA,NA,NA,7024.6489,3,9,11152
NA,NA,NA,NA,NA,7024.6489,3,10,11152
0,-2.239673802,0.986077689,0,0,7024.6489,3,11,11152
NA,NA,NA,NA,NA,7024.6489,3,12,11152
NA,NA,NA,NA,NA,7024.6489,3,13,11152
NA,NA,NA,NA,NA,7024.6489,3,14,11152
NA,NA,NA,NA,NA,7024.6489,3,15,11152
1,-1.747231604,0.756912002,0.02895151,0.00000085,5122.937,3,0,11153
NA,NA,NA,NA,NA,7119.1011,3,5,11153
4,-0.075879615,0.560002271,0.663226332,0.000246386,7119.1011,3,6,11153
NA,NA,NA,NA,NA,7119.1011,3,7,11153
7,1.833086591,0.83438748,0.994924051,0.479712924,7119.1011,3,8,11153
NA,NA,NA,NA,NA,7119.1011,3,9,11153
NA,NA,NA,NA,NA,7119.1011,3,10,11153
2,-1.067980817,0.596132647,0.102313721,0.000000395,7119.1011,3,11,11153
NA,NA,NA,NA,NA,7119.1011,3,12,11153
NA,NA,NA,NA,NA,7119.1011,3,13,11153
NA,NA,NA,NA,NA,7119.1011,3,14,11153
NA,NA,NA,NA,NA,7119.1011,3,15,11153
NA,NA,NA,NA,NA,7119.1011,3,16,11153
0,-2.239673802,0.986077689,0,0,4968.1841,3,0,11154
NA,NA,NA,NA,NA,6094.7241,3,5,11154
5,0.402958933,0.591196231,0.886669419,0.00637204,6094.7241,3,6,11154
NA,NA,NA,NA,NA,6094.7241,3,7,11154
1,-1.747231604,0.756912002,0.02895151,0.00000085,6094.7241,3,8,11154
NA,NA,NA,NA,NA,6094.7241,3,9,11154
NA,NA,NA,NA,NA,6094.7241,3,10,11154
3,-0.568211215,0.556479815,0.322480453,0.00000563,6094.7241,3,11,11154
NA,NA,NA,NA,NA,6094.7241,3,12,11154
NA,NA,NA,NA,NA,6094.7241,3,13,11154
NA,NA,NA,NA,NA,6094.7241,3,14,11154
NA,NA,NA,NA,NA,6094.7241,3,15,11154
NA,NA,NA,NA,NA,6094.7241,3,16,11154
0,-2.239673802,0.986077689,0,0,5788.8887,3,0,11155
NA,NA,NA,NA,NA,6239.6675,3,5,11155
0,-2.239673802,0.986077689,0,0,6239.6675,3,6,11155
NA,NA,NA,NA,NA,6239.6675,3,7,11155
0,-2.239673802,0.986077689,0,0,6239.6675,3,8,11155
NA,NA,NA,NA,NA,6239.6675,3,9,11155
NA,NA,NA,NA,NA,6239.6675,3,10,11155
2,-1.067980817,0.596132647,0.102313721,0.000000395,6239.6675,3,11,11155
NA,NA,NA,NA,NA,6239.6675,3,12,11155
